,Id_recorrido,nombre_estacion_origen,hora_origen
504,17424906BAEcobici,364 - CERRETTI Y MANUELA PEDRAZA,8
505,17392498BAEcobici,130 - RETIRO II,10
506,17410563BAEcobici,076 - Ayacucho,19
507,17651883BAEcobici,002 - Retiro I,13
508,17446971BAEcobici,075 - Plaza Primero de Mayo,20
509,17682266BAEcobici,127 - PLAZA LEONARDO N. ALEM,18
510,17546353BAEcobici,016 - Legislatura,8
511,17683525BAEcobici,076 - Ayacucho,20
512,17695935BAEcobici,059 - Coronel Diaz,19
513,17485174BAEcobici,384 - PLAZA BENITO NAZAR,21
514,17686672BAEcobici,275 - PLAZA 24 DE SEPTIEMBRE,7
515,17602447BAEcobici,227 -Club Ciudad de Buenos Aires,19
516,17667889BAEcobici,333 - PARQUE DE LA ESTACIÓN,16
517,17407453BAEcobici,153 - JUAN MANUEL DE BLANES,15
518,17447374BAEcobici,182 - RAVIGNANI Y GUATEMALA,21
519,17564420BAEcobici,085 - AGUERO,16
520,17622143BAEcobici,057 - BELGRANO,20
521,17445933BAEcobici,276 - PRIMERA JUNTA,19
522,17492043BAEcobici,145 - RAVIGNANI,8
523,17390289BAEcobici,147 - Constitución,6
524,17621939BAEcobici,006 - Parque Lezama,19
525,17458260BAEcobici,254 - Plaza Rafael Hernandez,18
526,17415512BAEcobici,190 - JUNCAL,16
527,17504857BAEcobici,255 - BARRANCAS DE BELGRANO,19
528,17467572BAEcobici,248 - Husares,14
529,17600958BAEcobici,298 - PLAZA DR. JUAN B. TERAN,18
530,17540245BAEcobici,394 - Av. La Plata,18
531,17459260BAEcobici,281 - Villa Urquiza,19
532,17633885BAEcobici,254 - Plaza Rafael Hernandez,6
533,17384486BAEcobici,172 - BRASIL,17
534,17388819BAEcobici,152 - JULIETA LANTERI,23
535,17399994BAEcobici,073 - Ruy Díaz de Guzmán,21
536,17447375BAEcobici,297 - TRONADOR Y GARCÍA DEL RÍO,21
537,17593615BAEcobici,168 - Estados Unidos,8
538,17441455BAEcobici,060 - 25 De Mayo,13
539,17507713BAEcobici,159 - Fitz Roy & Gorriti,0
540,17607865BAEcobici,022 - Arenales,10
541,17376715BAEcobici,059 - Coronel Diaz,3
542,17628673BAEcobici,099 - Malabia,9
543,17405776BAEcobici,128 - PARQUE DEL BAJO,12
544,17605199BAEcobici,366 - VILLA OLÍMPICA,4
545,17625288BAEcobici,050 - Hospital Rivadavia,16
546,17588752BAEcobici,006 - Parque Lezama,19
547,17440851BAEcobici,066 - Billinghurst,13
548,17540418BAEcobici,001 - FACULTAD DE DERECHO,18
549,17620693BAEcobici,014 - Pacifico,16
550,17635495BAEcobici,152 - JULIETA LANTERI,8
551,17421721BAEcobici,017 - Plaza Almagro,19
552,17392213BAEcobici,131- HOSPITAL DE CLÍNICAS,9
553,17395820BAEcobici,303 - Huaura,16
554,17626930BAEcobici,017 - Plaza Almagro,20
555,17410031BAEcobici,146 - Hospital Francés,18
556,17697533BAEcobici,252 - Tamborini,22
557,17637708BAEcobici,070 - ARAOZ,12
558,17530030BAEcobici,113 - Guatemala,20
559,17531612BAEcobici,030 - Peña,0
560,17587501BAEcobici,130 - RETIRO II,18
561,17429492BAEcobici,003 - ADUANA,16
562,17554660BAEcobici,001 - FACULTAD DE DERECHO,20
563,17388336BAEcobici,052 - CAMPANA II,22
564,17506043BAEcobici,159 - Fitz Roy & Gorriti,20
565,17463976BAEcobici,037- Claudia Pía Braudracco,8
566,17687480BAEcobici,347 - CARABOBO,8
567,17444587BAEcobici,307 - CERRETTI,18
568,17581443BAEcobici,003 - ADUANA,9
569,17531016BAEcobici,008 - Congreso,22
570,17593972BAEcobici,032 - Catedral,8
571,17679394BAEcobici,142 - ARMENIA,15
572,17696313BAEcobici,054 - Acuña de Figueroa,20
573,17505832BAEcobici,279 - PLAZA MONTE CASTRO,20
574,17453559BAEcobici,388 - Plaza Jose C Paz,12
575,17690755BAEcobici,029 - Parque Centenario,13
576,17564473BAEcobici,313 - De Los Incas,16
577,17468871BAEcobici,056 - Plaza Palermo Viejo,16
578,17584167BAEcobici,005 - Plaza Italia,14
579,17517205BAEcobici,036 - MAIPÚ,19
580,17518867BAEcobici,156 - Plaza Alemania,21
581,17598318BAEcobici,095 - ESMERALDA,15
582,17639547BAEcobici,144 - PUEYRREDÓN,15
583,17618480BAEcobici,086 - SAAVEDRA,9
584,17389670BAEcobici,005 - Plaza Italia,3
585,17467797BAEcobici,103 - MALBA,14
586,17647937BAEcobici,080 - VALLE,7
587,17400465BAEcobici,333 - PARQUE DE LA ESTACIÓN,22
588,17429643BAEcobici,218 - Campana,16
589,17396801BAEcobici,302 - ESTACION VILLA LURO,17
590,17537484BAEcobici,037- Claudia Pía Braudracco,15
591,17604075BAEcobici,325 - MEDRANO,22
592,17586567BAEcobici,204 - Biarritz,17
593,17634331BAEcobici,049 - 33 Orientales,7
594,17529475BAEcobici,014 - Pacifico,19
595,17564965BAEcobici,184 - Pedro Echague,18
596,17628801BAEcobici,103 - MALBA,10
597,17416884BAEcobici,279 - PLAZA MONTE CASTRO,21
598,17574449BAEcobici,003 - ADUANA,18
599,17648477BAEcobici,188 - Aranguren,8
600,17503488BAEcobici,257 - Plaza Francisco Ramirez,18
601,17610317BAEcobici,122 - COSTA RICA,13
602,17607734BAEcobici,125 - F.J.Santamaria de Oro,9
603,17391424BAEcobici,335 - General Urquiza,8
604,17675328BAEcobici,093 - CARLOS CALVO,9
605,17480408BAEcobici,178 - José Marmol,14
606,17607185BAEcobici,234 - AVENIDA TRIUNVIRATO,9
607,17626568BAEcobici,165 - PLAZA MONSEÑOR MIGUEL DE ANDREA,19
608,17393562BAEcobici,160 - Godoy Cruz y Libertador,12
609,17408357BAEcobici,003 - ADUANA,16
610,17505156BAEcobici,116 - HOSPITAL ALEMÁN,19
611,17382739BAEcobici,061 - Ministerio de Economia,15
612,17416193BAEcobici,189 - POSADAS,18
613,17537172BAEcobici,128 - PARQUE DEL BAJO,14
614,17651382BAEcobici,064 - RIOBAMBA,12
615,17682467BAEcobici,257 - Plaza Francisco Ramirez,18
616,17543419BAEcobici,390 - De Los Ombues,23
617,17640711BAEcobici,065 - Julián Álvarez,16
618,17403827BAEcobici,333 - PARQUE DE LA ESTACIÓN,8
619,17444653BAEcobici,245 - COSTANERA NORTE,18
620,17520980BAEcobici,165 - PLAZA MONSEÑOR MIGUEL DE ANDREA,6
621,17378305BAEcobici,146 - Hospital Francés,8
622,17631983BAEcobici,248 - Husares,19
623,17436726BAEcobici,272 - Plaza Bruno Giordano,6
624,17516404BAEcobici,233 - MONROE,18
625,17438430BAEcobici,155 - Parque José Evaristo Uriburu,9
626,17694398BAEcobici,255 - BARRANCAS DE BELGRANO,17
627,17696090BAEcobici,009 - Parque Las Heras,19
628,17640118BAEcobici,384 - PLAZA BENITO NAZAR,16
629,17529228BAEcobici,366 - VILLA OLÍMPICA,19
630,17427868BAEcobici,025 - Plaza Guemes,13
631,17528581BAEcobici,238 - PLAZA LAS TOSCANERAS,18
632,17683544BAEcobici,014 - Pacifico,20
633,17611396BAEcobici,276 - PRIMERA JUNTA,15
634,17615593BAEcobici,057 - BELGRANO,20
635,17610889BAEcobici,056 - Plaza Palermo Viejo,14
636,17471997BAEcobici,127 - PLAZA LEONARDO N. ALEM,19
637,17665770BAEcobici,298 - PLAZA DR. JUAN B. TERAN,13
638,17398406BAEcobici,253 - Plaza Colegiales,19
639,17455477BAEcobici,071 - CERRITO,16
640,17630217BAEcobici,029 - Parque Centenario,15
641,17686822BAEcobici,164 - FACULTAD DE INGENIERIA,7
642,17514553BAEcobici,147 - Constitución,16
643,17594692BAEcobici,001 - FACULTAD DE DERECHO,10
644,17475138BAEcobici,092 - Salcedo,1
645,17601932BAEcobici,100 - Plaza Gurruchaga,19
646,17410492BAEcobici,194 - PERÓN Y ACUÑA DE FIGUEROA,19
647,17387769BAEcobici,350 - Plaza Irlanda,21
648,17394797BAEcobici,033 - Facultad de Medicina,14
649,17649813BAEcobici,227 -Club Ciudad de Buenos Aires,9
650,17570380BAEcobici,348 - Villa del Parque,13
651,17408750BAEcobici,364 - CERRETTI Y MANUELA PEDRAZA,17
652,17486880BAEcobici,136 - Acevedo,2
653,17547695BAEcobici,083 - Paraná,10
654,17454296BAEcobici,103 - MALBA,14
655,17431369BAEcobici,285 - ESPINOSA,18
656,17690586BAEcobici,037- Claudia Pía Braudracco,13
657,17689611BAEcobici,111 - MACACHA GUEMES,12
658,17637096BAEcobici,014 - Pacifico,11
659,17658663BAEcobici,229 - RIGLOS,20
660,17671819BAEcobici,205 - SAN MARTIN,21
661,17437069BAEcobici,147 - Constitución,7
662,17447079BAEcobici,399 - GARCIA DEL RIO,20
663,17525296BAEcobici,203 - Beiro,14
664,17405391BAEcobici,029 - Parque Centenario,11
665,17682116BAEcobici,089 - Cabello,18
666,17623741BAEcobici,333 - PARQUE DE LA ESTACIÓN,10
667,17556671BAEcobici,148 -La Paternal,3
668,17645076BAEcobici,100 - Plaza Gurruchaga,20
669,17384266BAEcobici,184 - Pedro Echague,17
670,17619418BAEcobici,183 - VIRREY CEVALLOS,13
671,17685292BAEcobici,374 - Puan,23
672,17582541BAEcobici,007 - OBELISCO,11
673,17387315BAEcobici,233 - MONROE,20
674,17575195BAEcobici,237 - Madero Office,18
675,17480361BAEcobici,147 - Constitución,14
676,17663983BAEcobici,316 - Buenos Aires,10
677,17407865BAEcobici,200 - AUSTRIA Y FRENCH,16
678,17427894BAEcobici,147 - Constitución,13
679,17450172BAEcobici,123 - BASUALDO Y RODO,7
680,17471616BAEcobici,168 - Estados Unidos,19
681,17469879BAEcobici,005 - Plaza Italia,17
682,17565862BAEcobici,352 - San Jose de Flores,21
683,17528569BAEcobici,359 - PLAZA BALCARCE,18
684,17554863BAEcobici,029 - Parque Centenario,21
685,17581195BAEcobici,015 - AMENABAR,9
686,17376111BAEcobici,008 - Congreso,0
687,17628307BAEcobici,008 - Congreso,5
688,17385476BAEcobici,044 - Ecoparque,18
689,17621317BAEcobici,292 - PLAZA BOLIVIA,18
690,17631791BAEcobici,390 - De Los Ombues,19
691,17654047BAEcobici,071 - CERRITO,16
692,17498499BAEcobici,244 - UADE,9
693,17548435BAEcobici,251 - Solar de la Abadía,11
694,17424294BAEcobici,087 - Guayaquil,7
695,17546310BAEcobici,393 - Barrio 31,8
696,17665973BAEcobici,100 - Plaza Gurruchaga,13
697,17626044BAEcobici,161 - Humahuaca,17
698,17596288BAEcobici,183 - VIRREY CEVALLOS,12
699,17658220BAEcobici,144 - PUEYRREDÓN,20
700,17560796BAEcobici,005 - Plaza Italia,20
701,17490862BAEcobici,097 - Avelino Diaz,23
702,17648795BAEcobici,135 - MARCELO T. DE ALVEAR,8
703,17644512BAEcobici,039 - Plaza Don Bosco,20
704,17549571BAEcobici,191 - Rivadavia y 9 de Julio,13
705,17625931BAEcobici,183 - VIRREY CEVALLOS,17
706,17423579BAEcobici,393 - Barrio 31,5
707,17525718BAEcobici,082 - HOSPITAL ITALIANO,15
708,17439607BAEcobici,145 - RAVIGNANI,11
709,17600703BAEcobici,134 - SOLDADO DE LA FRONTERA,18
710,17378801BAEcobici,276 - PRIMERA JUNTA,8
711,17501796BAEcobici,094 - GÚZMAN,16
712,17602201BAEcobici,146 - Hospital Francés,19
713,17632306BAEcobici,006 - Parque Lezama,21
714,17390576BAEcobici,039 - Plaza Don Bosco,7
715,17569664BAEcobici,164 - FACULTAD DE INGENIERIA,11
716,17585747BAEcobici,304 - Navarro,16
717,17442004BAEcobici,140 - Las Casas,14
718,17448232BAEcobici,155 - Parque José Evaristo Uriburu,22
719,17684454BAEcobici,085 - AGUERO,21
720,17552842BAEcobici,168 - Estados Unidos,18
721,17475828BAEcobici,038 - Plaza Libertad,6
722,17682910BAEcobici,260 - SAN MIGUEL DE GARICOITS,19
723,17563784BAEcobici,124 - UGARTECHE,14
724,17377150BAEcobici,276 - PRIMERA JUNTA,6
725,17446921BAEcobici,014 - Pacifico,20
726,17384011BAEcobici,163 - ONCE II,17
727,17649000BAEcobici,130 - RETIRO II,8
728,17474669BAEcobici,142 - ARMENIA,0
729,17668978BAEcobici,114 - DELLA PAOLERA,17
730,17525578BAEcobici,029 - Parque Centenario,15
731,17480756BAEcobici,005 - Plaza Italia,15
732,17397049BAEcobici,347 - CARABOBO,17
733,17514817BAEcobici,061 - Ministerio de Economia,16
734,17657904BAEcobici,023 - Suipacha,19
735,17669125BAEcobici,076 - Ayacucho,17
736,17663251BAEcobici,054 - Acuña de Figueroa,9
737,17674712BAEcobici,054 - Acuña de Figueroa,8
738,17449895BAEcobici,182 - RAVIGNANI Y GUATEMALA,6
739,17546525BAEcobici,161 - Humahuaca,8
740,17657493BAEcobici,335 - General Urquiza,19
741,17609207BAEcobici,399 - GARCIA DEL RIO,12
742,17386765BAEcobici,069 - Ecuador,19
743,17589539BAEcobici,251 - Solar de la Abadía,20
744,17657794BAEcobici,014 - Pacifico,19
745,17398909BAEcobici,188 - Aranguren,20
746,17535561BAEcobici,316 - Buenos Aires,12
747,17583357BAEcobici,041 - PARQUE PATRICIOS II,13
748,17643488BAEcobici,025 - Plaza Guemes,19
749,17490526BAEcobici,219 - Parque Chacabuco II,22
750,17533746BAEcobici,131- HOSPITAL DE CLÍNICAS,8
751,17406993BAEcobici,183 - VIRREY CEVALLOS,14
752,17582963BAEcobici,111 - MACACHA GUEMES,12
753,17544499BAEcobici,056 - Plaza Palermo Viejo,1
754,17401001BAEcobici,121 - YATAY,0
755,17392404BAEcobici,311 - SEC. DE INNOVACION Y TRANSFORMACIÓN,9
756,17445274BAEcobici,093 - CARLOS CALVO,18
757,17665698BAEcobici,186 - MANZANA 66,13
758,17673870BAEcobici,138 - Hospital Britanico,7
759,17399093BAEcobici,044 - Ecoparque,20
760,17694202BAEcobici,244 - UADE,17
761,17547371BAEcobici,399 - GARCIA DEL RIO,9
762,17416298BAEcobici,183 - VIRREY CEVALLOS,18
763,17571008BAEcobici,159 - Fitz Roy & Gorriti,13
764,17386098BAEcobici,194 - PERÓN Y ACUÑA DE FIGUEROA,19
765,17441798BAEcobici,140 - Las Casas,14
766,17522833BAEcobici,083 - Paraná,9
767,17649444BAEcobici,002 - Retiro I,9
768,17587004BAEcobici,128 - PARQUE DEL BAJO,17
769,17408940BAEcobici,122 - COSTA RICA,17
770,17432103BAEcobici,256 - PLAZA NORUEGA,18
771,17394132BAEcobici,309 - UTN II,13
772,17510114BAEcobici,347 - CARABOBO,8
773,17516886BAEcobici,281 - Villa Urquiza,18
774,17471996BAEcobici,344 - UNIVERSIDAD DI TELLA,19
775,17551530BAEcobici,013 - ONCE,16
776,17682583BAEcobici,289 - MONTAÑESES,18
777,17628812BAEcobici,152 - JULIETA LANTERI,10
778,17506231BAEcobici,155 - Parque José Evaristo Uriburu,21
779,17611369BAEcobici,310 - FREIRE II,15
780,17519188BAEcobici,128 - PARQUE DEL BAJO,22
781,17516574BAEcobici,122 - COSTA RICA,18
782,17622618BAEcobici,227 -Club Ciudad de Buenos Aires,22
783,17500835BAEcobici,037- Claudia Pía Braudracco,14
784,17427919BAEcobici,207 - PLAZA ARENALES,13
785,17415003BAEcobici,260 - SAN MIGUEL DE GARICOITS,13
786,17461923BAEcobici,059 - Coronel Diaz,1
787,17630458BAEcobici,147 - Constitución,15
788,17437071BAEcobici,159 - Fitz Roy & Gorriti,7
789,17504626BAEcobici,325 - MEDRANO,19
790,17449749BAEcobici,131- HOSPITAL DE CLÍNICAS,5
791,17655331BAEcobici,032 - Catedral,17
792,17435424BAEcobici,152 - JULIETA LANTERI,23
793,17690500BAEcobici,163 - ONCE II,13
794,17678531BAEcobici,059 - Coronel Diaz,14
795,17544873BAEcobici,182 - RAVIGNANI Y GUATEMALA,4
796,17676095BAEcobici,014 - Pacifico,10
797,17663626BAEcobici,062 - PARQUE ONEGA,9
798,17529531BAEcobici,325 - MEDRANO,20
799,17575063BAEcobici,122 - COSTA RICA,18
800,17379183BAEcobici,335 - General Urquiza,9
801,17661061BAEcobici,151 - AIME PAINÉ,5
802,17520450BAEcobici,025 - Plaza Guemes,3
803,17447927BAEcobici,131- HOSPITAL DE CLÍNICAS,21
804,17405567BAEcobici,203 - Beiro,12
805,17410886BAEcobici,054 - Acuña de Figueroa,19
806,17625836BAEcobici,130 - RETIRO II,17
807,17376007BAEcobici,071 - CERRITO,0
808,17582789BAEcobici,083 - Paraná,12
809,17667884BAEcobici,059 - Coronel Diaz,16
810,17615902BAEcobici,333 - PARQUE DE LA ESTACIÓN,20
811,17658515BAEcobici,014 - Pacifico,20
812,17637932BAEcobici,227 -Club Ciudad de Buenos Aires,13
813,17634555BAEcobici,160 - Godoy Cruz y Libertador,7
814,17399537BAEcobici,083 - Paraná,21
815,17392221BAEcobici,348 - Villa del Parque,9
816,17601736BAEcobici,161 - Humahuaca,18
817,17408332BAEcobici,132 - CORRIENTES,16
818,17464865BAEcobici,223 - GAINZA,9
819,17404980BAEcobici,145 - RAVIGNANI,11
820,17611944BAEcobici,027 - Montevideo,16
821,17645790BAEcobici,373 - Jorgelina De Simone,22
822,17667394BAEcobici,036 - MAIPÚ,15
823,17461334BAEcobici,103 - MALBA,23
824,17430042BAEcobici,324 - Las Victorias,16
825,17536967BAEcobici,092 - Salcedo,14
826,17424230BAEcobici,181 - BILLINGHURST Y MANSILLA,7
827,17527460BAEcobici,079 - AZUCENA VILLAFLOR,17
828,17455946BAEcobici,275 - PLAZA 24 DE SEPTIEMBRE,16
829,17399478BAEcobici,175 - PLAZA MACKENNA,20
830,17549635BAEcobici,049 - 33 Orientales,13
831,17609647BAEcobici,289 - MONTAÑESES,13
832,17578196BAEcobici,071 - CERRITO,23
833,17681565BAEcobici,371 - Paseo de las Americas,17
834,17411430BAEcobici,112 - 9 de Julio,20
835,17501213BAEcobici,181 - BILLINGHURST Y MANSILLA,15
836,17598997BAEcobici,336 - La Pampa,16
837,17378413BAEcobici,194 - PERÓN Y ACUÑA DE FIGUEROA,8
838,17449542BAEcobici,138 - Hospital Britanico,3
839,17642357BAEcobici,390 - De Los Ombues,18
840,17669536BAEcobici,010 - Madero UCA,17
841,17549378BAEcobici,247 - PLAZA LUCIO DEMARE,13
842,17470343BAEcobici,289 - MONTAÑESES,18
843,17682572BAEcobici,092 - Salcedo,18
844,17401016BAEcobici,136 - Acevedo,0
845,17433519BAEcobici,041 - PARQUE PATRICIOS II,20
846,17505453BAEcobici,099 - Malabia,20
847,17480856BAEcobici,334 - CENTRO DE EXPOSICIONES,15
848,17546052BAEcobici,309 - UTN II,7
849,17666702BAEcobici,227 -Club Ciudad de Buenos Aires,14
850,17530119BAEcobici,168 - Estados Unidos,20
851,17450312BAEcobici,233 - MONROE,7
852,17642448BAEcobici,292 - PLAZA BOLIVIA,18
853,17407783BAEcobici,089 - Cabello,16
854,17592883BAEcobici,184 - Pedro Echague,7
855,17434059BAEcobici,345 - Plaza Mafalda,20
856,17610213BAEcobici,121 - YATAY,13
857,17377324BAEcobici,130 - RETIRO II,6
858,17575960BAEcobici,144 - PUEYRREDÓN,19
859,17623978BAEcobici,322 - MARTÍ Y DIRECTORIO,11
860,17412634BAEcobici,032 - Catedral,23
861,17438026BAEcobici,026 - JUANA MANSO I,8
862,17668993BAEcobici,272 - Plaza Bruno Giordano,17
863,17545060BAEcobici,076 - Ayacucho,6
864,17578967BAEcobici,086 - SAAVEDRA,5
865,17602253BAEcobici,237 - Madero Office,19
866,17603007BAEcobici,397 - PARQUE SANTOJANNI,20
867,17517850BAEcobici,237 - Madero Office,20
868,17380054BAEcobici,381 - Matienzo Y Arce,10
869,17452554BAEcobici,136 - Acevedo,10
870,17433293BAEcobici,017 - Plaza Almagro,19
871,17386926BAEcobici,118 - MEXICO,20
872,17643313BAEcobici,165 - PLAZA MONSEÑOR MIGUEL DE ANDREA,18
873,17655980BAEcobici,111 - MACACHA GUEMES,17
874,17409242BAEcobici,159 - Fitz Roy & Gorriti,17
875,17388817BAEcobici,292 - PLAZA BOLIVIA,23
876,17477575BAEcobici,121 - YATAY,9
877,17441034BAEcobici,163 - ONCE II,13
878,17663721BAEcobici,030 - Peña,9
879,17679834BAEcobici,082 - HOSPITAL ITALIANO,16
880,17614394BAEcobici,066 - Billinghurst,18
881,17450329BAEcobici,178 - José Marmol,7
882,17680030BAEcobici,083 - Paraná,16
883,17490918BAEcobici,230 - PASEO DE LA COSTANERA II,23
884,17589615BAEcobici,012 - Plaza Vicente Lopez,20
885,17394239BAEcobici,272 - Plaza Bruno Giordano,13
886,17684088BAEcobici,168 - Estados Unidos,20
887,17462167BAEcobici,024 - ALSINA,2
888,17463858BAEcobici,281 - Villa Urquiza,8
889,17596827BAEcobici,171 - Pasteur,13
890,17382415BAEcobici,261 - QUINTEROS LIDORO,15
891,17671735BAEcobici,251 - Solar de la Abadía,21
892,17669881BAEcobici,044 - Ecoparque,18
893,17510286BAEcobici,352 - San Jose de Flores,8
894,17675759BAEcobici,280 - JURAMENTO,10
895,17493911BAEcobici,255 - BARRANCAS DE BELGRANO,18
896,17691895BAEcobici,097 - Avelino Diaz,15
897,17612689BAEcobici,059 - Coronel Diaz,16
898,17411791BAEcobici,113 - Guatemala,21
899,17489059BAEcobici,079 - AZUCENA VILLAFLOR,15
900,17550109BAEcobici,128 - PARQUE DEL BAJO,14
901,17461062BAEcobici,014 - Pacifico,22
902,17462532BAEcobici,184 - Pedro Echague,6
903,17507956BAEcobici,189 - POSADAS,1
904,17679011BAEcobici,292 - PLAZA BOLIVIA,15
905,17603361BAEcobici,335 - General Urquiza,21
906,17525526BAEcobici,032 - Catedral,15
907,17451328BAEcobici,354 - José Martí,8
908,17533900BAEcobici,276 - PRIMERA JUNTA,9
909,17434219BAEcobici,161 - Humahuaca,21
910,17415608BAEcobici,101 - Fitz Roy,16
911,17636009BAEcobici,008 - Congreso,9
912,17481246BAEcobici,222 - SIMON BOLIVAR,16
913,17473645BAEcobici,098 - BENITO JUAREZ,21
914,17444242BAEcobici,177 -PLANETARIO,17
915,17459474BAEcobici,142 - ARMENIA,20
916,17551823BAEcobici,111 - MACACHA GUEMES,17
917,17688679BAEcobici,182 - RAVIGNANI Y GUATEMALA,10
918,17379000BAEcobici,126 - Ministerio de Justicia y Seguridad,9
919,17697542BAEcobici,290 - Club Excursionistas,23
920,17694894BAEcobici,378 - AGRONOMIA,18
921,17480744BAEcobici,093 - CARLOS CALVO,15
922,17447944BAEcobici,001 - FACULTAD DE DERECHO,22
923,17585819BAEcobici,093 - CARLOS CALVO,16
924,17647985BAEcobici,073 - Ruy Díaz de Guzmán,7
925,17436577BAEcobici,373 - Jorgelina De Simone,6
926,17473887BAEcobici,152 - JULIETA LANTERI,22
927,17623954BAEcobici,164 - FACULTAD DE INGENIERIA,11
928,17614365BAEcobici,005 - Plaza Italia,18
929,17616708BAEcobici,065 - Julián Álvarez,22
930,17552439BAEcobici,270 - PLAZA DEL ANGEL GRIS,17
931,17634850BAEcobici,113 - Guatemala,8
932,17477898BAEcobici,074 - INSTITUTO LELOIR,9
933,17433946BAEcobici,177 -PLANETARIO,20
934,17510444BAEcobici,029 - Parque Centenario,9
935,17559871BAEcobici,166 - Cementerio de Recoleta,17
936,17524253BAEcobici,258 - Plaza J.J. Paso,12
937,17478303BAEcobici,006 - Parque Lezama,10
938,17570119BAEcobici,259 - PLAZA CASTELLI,12
939,17553138BAEcobici,292 - PLAZA BOLIVIA,18
940,17651755BAEcobici,249 - Balbín,13
941,17468189BAEcobici,070 - ARAOZ,15
942,17547367BAEcobici,049 - 33 Orientales,9
943,17448439BAEcobici,391 - Plaza República de Ecuador,23
944,17432237BAEcobici,035 - INGENIERO BUTTY,18
945,17445695BAEcobici,243 - PLAZOLETA CELEDONIO FLORES,19
946,17594816BAEcobici,274 - Gavilán,10
947,17665712BAEcobici,174 - MINISTERIO DE EDUCACION,13
948,17390000BAEcobici,150 - RODRIGO BUENO,6
949,17524472BAEcobici,381 - Matienzo Y Arce,12
950,17506584BAEcobici,147 - Constitución,21
951,17642364BAEcobici,152 - JULIETA LANTERI,18
952,17422944BAEcobici,030 - Peña,0
953,17626922BAEcobici,281 - Villa Urquiza,20
954,17665117BAEcobici,393 - Barrio 31,12
955,17566266BAEcobici,187 - Jose Maria Moreno,0
956,17526344BAEcobici,373 - Jorgelina De Simone,16
957,17557894BAEcobici,345 - Plaza Mafalda,11
958,17539398BAEcobici,018 - Independencia,17
959,17524454BAEcobici,138 - Hospital Britanico,12
960,17653753BAEcobici,159 - Fitz Roy & Gorriti,15
961,17452481BAEcobici,023 - Suipacha,10
962,17580787BAEcobici,016 - Legislatura,8
963,17526876BAEcobici,244 - UADE,17
964,17615390BAEcobici,135 - MARCELO T. DE ALVEAR,19
965,17554172BAEcobici,065 - Julián Álvarez,19
966,17423302BAEcobici,029 - Parque Centenario,2
967,17618408BAEcobici,005 - Plaza Italia,9
968,17533161BAEcobici,116 - HOSPITAL ALEMÁN,8
969,17556658BAEcobici,220 - PLAZA FELIX LIMA,2
970,17573776BAEcobici,280 - JURAMENTO,17
971,17675216BAEcobici,114 - DELLA PAOLERA,9
972,17395536BAEcobici,288 - SECRETARÍA DE DEPORTES,16
973,17402767BAEcobici,218 - Campana,7
974,17520215BAEcobici,207 - PLAZA ARENALES,1
975,17500253BAEcobici,102 - ROSETI,13
976,17541602BAEcobici,036 - MAIPÚ,20
977,17610632BAEcobici,257 - Plaza Francisco Ramirez,14
978,17591442BAEcobici,290 - Club Excursionistas,0
979,17443296BAEcobici,069 - Ecuador,16
980,17394115BAEcobici,037- Claudia Pía Braudracco,13
981,17674258BAEcobici,028 - Plaza de la Bandera,7
982,17541882BAEcobici,106 - MOSCONI Y CONSTITUYENTES,20
983,17393272BAEcobici,301 - Arregui Y Terrada,11
984,17684646BAEcobici,311 - SEC. DE INNOVACION Y TRANSFORMACIÓN,21
985,17581046BAEcobici,061 - Ministerio de Economia,9
